age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
53,blue-collar,married,secondary,no,0,no,yes,telephone,15,jul,152,4,-1,0,unknown,no
50,management,married,secondary,no,42,yes,no,cellular,13,may,85,2,265,4,other,no
32,entrepreneur,married,tertiary,no,0,no,no,cellular,19,aug,167,2,-1,0,unknown,no
20,student,single,tertiary,no,2764,yes,no,unknown,29,may,139,2,-1,0,unknown,no
57,technician,married,secondary,no,109,no,no,cellular,25,aug,124,4,-1,0,unknown,no
38,management,single,tertiary,no,2357,yes,no,cellular,21,jul,184,1,-1,0,unknown,no
57,admin.,divorced,secondary,no,3058,yes,no,unknown,8,may,268,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,-145,yes,no,cellular,15,apr,1372,4,-1,0,unknown,no
33,management,divorced,tertiary,no,312,yes,yes,cellular,13,may,23,1,359,3,failure,no
32,services,married,secondary,no,28,yes,no,cellular,13,may,88,1,370,1,failure,no
57,housemaid,married,secondary,no,158,yes,no,telephone,10,jul,73,1,-1,0,unknown,no
35,management,single,tertiary,no,3000,yes,no,cellular,15,may,162,3,-1,0,unknown,no
41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown,yes
43,management,married,tertiary,no,400,yes,no,unknown,5,may,256,1,-1,0,unknown,no
38,technician,married,tertiary,no,1092,yes,no,unknown,21,may,317,1,-1,0,unknown,no
39,blue-collar,married,primary,no,1411,yes,no,unknown,20,may,625,2,-1,0,unknown,no
35,services,divorced,secondary,no,221,yes,no,cellular,14,may,150,1,360,1,failure,no
35,self-employed,single,tertiary,no,670,no,yes,cellular,13,may,44,1,-1,0,unknown,no
28,technician,single,secondary,no,213,yes,no,unknown,19,may,267,1,-1,0,unknown,no
39,blue-collar,married,primary,no,4166,no,no,unknown,16,jun,314,3,-1,0,unknown,no
57,entrepreneur,married,secondary,no,9902,no,no,cellular,18,jun,88,3,-1,0,unknown,no
39,services,divorced,secondary,no,42,no,no,cellular,31,jul,75,2,-1,0,unknown,no
38,blue-collar,married,primary,no,398,yes,yes,cellular,17,apr,239,1,332,1,failure,no
44,technician,married,secondary,no,8938,yes,no,unknown,3,jun,94,18,-1,0,unknown,no
40,management,married,tertiary,no,4539,no,no,cellular,13,jul,256,3,439,1,failure,yes
32,admin.,married,secondary,no,8749,yes,yes,unknown,21,oct,294,1,-1,0,unknown,yes
30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,140,1,424,8,success,yes
40,services,married,secondary,no,105,yes,no,cellular,9,jul,161,1,-1,0,unknown,no
30,management,married,tertiary,no,151,no,no,cellular,21,aug,121,1,-1,0,unknown,no
35,admin.,single,secondary,no,1087,no,no,cellular,5,feb,110,1,-1,0,unknown,no
31,technician,married,tertiary,no,95,no,no,cellular,21,nov,48,6,-1,0,unknown,no
43,admin.,married,secondary,no,-879,yes,no,unknown,20,jun,199,4,-1,0,unknown,no
44,management,married,tertiary,no,1451,yes,no,cellular,17,nov,157,3,150,12,failure,no
58,retired,married,secondary,no,53,no,no,cellular,31,jul,102,2,-1,0,unknown,no
27,services,single,secondary,no,3791,yes,no,unknown,28,may,231,1,-1,0,unknown,no
71,retired,married,secondary,no,2850,no,no,cellular,17,feb,185,1,-1,0,unknown,yes
59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,unknown,no
41,technician,married,secondary,no,2990,yes,no,unknown,30,may,62,3,-1,0,unknown,no
35,management,single,tertiary,no,1350,yes,no,cellular,16,apr,185,1,330,1,failure,no
33,technician,married,tertiary,no,-370,yes,no,cellular,26,aug,108,7,-1,0,unknown,no
59,self-employed,married,tertiary,no,185,no,no,cellular,22,jun,177,5,138,1,failure,no
39,blue-collar,married,secondary,no,1403,no,no,cellular,11,may,214,8,326,2,failure,no
29,management,single,tertiary,no,2344,yes,no,cellular,9,mar,265,2,-1,0,unknown,no
75,retired,divorced,primary,no,18,no,no,cellular,24,apr,222,4,-1,0,unknown,no
60,admin.,divorced,secondary,no,4519,no,no,cellular,2,feb,152,1,-1,0,unknown,no
55,housemaid,married,primary,no,0,no,no,unknown,11,jun,306,3,-1,0,unknown,no
27,student,single,secondary,no,0,no,yes,telephone,29,jan,125,1,-1,0,unknown,no
34,technician,married,tertiary,no,31,no,no,unknown,24,feb,108,1,-1,0,unknown,no
32,technician,divorced,secondary,no,3345,yes,no,cellular,19,aug,1200,3,-1,0,unknown,no
35,management,single,tertiary,no,7506,yes,no,unknown,30,oct,248,1,-1,0,unknown,yes
35,self-employed,married,secondary,no,8883,no,no,cellular,21,nov,33,3,-1,0,unknown,no
45,blue-collar,married,secondary,no,1583,yes,no,cellular,7,aug,84,7,-1,0,unknown,no
42,blue-collar,married,primary,no,505,yes,no,unknown,14,may,521,2,-1,0,unknown,no
52,management,married,tertiary,no,2901,no,no,cellular,17,nov,223,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,2887,no,no,cellular,21,aug,819,10,-1,0,unknown,yes
46,blue-collar,married,secondary,no,2348,no,no,cellular,17,nov,182,1,-1,0,unknown,no
56,admin.,divorced,secondary,no,3869,no,no,cellular,28,jan,79,1,-1,0,unknown,no
32,management,single,tertiary,no,98,no,no,cellular,22,aug,119,2,-1,0,unknown,no
31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,-1,0,unknown,no
33,management,single,tertiary,no,318,yes,no,cellular,8,apr,1190,1,141,3,other,yes
60,admin.,married,secondary,no,39,yes,yes,unknown,5,may,208,1,-1,0,unknown,no
31,management,divorced,tertiary,no,416,no,no,cellular,11,aug,33,2,-1,0,unknown,no
58,blue-collar,married,primary,no,1406,yes,no,unknown,14,may,252,3,-1,0,unknown,no
24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,no
34,services,single,secondary,no,66,no,yes,unknown,30,jun,450,2,-1,0,unknown,no
42,blue-collar,married,primary,no,-303,yes,no,unknown,18,jun,40,3,-1,0,unknown,no
56,blue-collar,married,primary,no,197,no,no,unknown,9,jun,258,2,-1,0,unknown,no
29,technician,single,secondary,no,290,yes,yes,cellular,8,jul,293,1,-1,0,unknown,no
27,services,married,secondary,no,1303,yes,yes,unknown,21,may,364,1,-1,0,unknown,no
53,technician,divorced,secondary,no,1252,yes,no,unknown,26,may,149,1,-1,0,unknown,no
55,technician,married,secondary,no,0,yes,yes,cellular,2,mar,116,1,-1,0,unknown,yes
33,admin.,single,tertiary,no,867,yes,no,cellular,14,apr,247,1,-1,0,unknown,no
29,services,single,secondary,no,703,yes,no,unknown,7,may,129,5,-1,0,unknown,no
45,blue-collar,divorced,primary,no,942,no,no,cellular,21,nov,362,1,-1,0,unknown,no
58,services,married,secondary,no,-37,no,yes,telephone,6,feb,150,2,205,6,failure,no
24,blue-collar,married,secondary,no,237,yes,no,unknown,12,may,200,2,-1,0,unknown,no
43,technician,divorced,secondary,no,365,yes,no,unknown,4,jun,406,2,-1,0,unknown,no
36,blue-collar,married,primary,no,272,no,no,unknown,11,jun,222,2,-1,0,unknown,no
42,technician,married,secondary,no,-556,yes,no,cellular,19,nov,101,1,-1,0,unknown,no
52,services,married,secondary,no,820,yes,no,cellular,2,feb,135,2,-1,0,unknown,no
37,admin.,married,secondary,no,0,yes,no,cellular,14,jul,235,3,-1,0,unknown,no
30,technician,single,secondary,no,-109,yes,no,cellular,15,may,73,2,297,2,other,no
28,management,single,secondary,no,1861,no,no,cellular,29,jan,43,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,105,no,yes,cellular,4,jul,668,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,-493,yes,no,cellular,18,may,536,2,334,4,failure,yes
31,blue-collar,single,secondary,no,-538,no,yes,cellular,6,feb,521,1,-1,0,unknown,no
42,blue-collar,married,primary,yes,398,yes,no,unknown,16,may,251,4,-1,0,unknown,no
55,management,married,tertiary,no,10065,no,no,unknown,27,may,50,3,-1,0,unknown,no
49,blue-collar,single,secondary,no,-367,yes,no,cellular,2,feb,98,1,207,1,failure,no
38,blue-collar,married,primary,no,6843,no,no,unknown,2,jun,89,1,-1,0,unknown,no
52,technician,married,unknown,no,989,no,no,cellular,5,aug,88,1,-1,0,unknown,no
39,housemaid,married,tertiary,no,240,yes,no,unknown,16,jun,17,25,-1,0,unknown,no
22,blue-collar,married,secondary,no,223,yes,no,cellular,6,may,268,1,344,1,failure,no
42,management,divorced,tertiary,no,624,no,no,cellular,18,aug,75,5,-1,0,unknown,no
29,technician,single,tertiary,no,323,no,no,cellular,3,feb,118,1,-1,0,unknown,no
54,admin.,divorced,secondary,no,1872,no,no,cellular,13,feb,439,5,-1,0,unknown,yes
38,admin.,divorced,secondary,no,673,yes,no,cellular,7,may,429,1,170,3,other,no
46,technician,divorced,secondary,no,-205,yes,no,unknown,2,jun,126,1,-1,0,unknown,no
25,services,single,secondary,no,229,yes,no,unknown,2,jun,214,2,-1,0,unknown,no
27,services,single,secondary,no,468,yes,no,cellular,13,may,109,1,-1,0,unknown,no
35,services,married,secondary,no,-371,yes,no,unknown,13,may,358,2,-1,0,unknown,no
51,management,single,tertiary,no,2242,no,no,telephone,9,feb,11,8,-1,0,unknown,no
32,services,divorced,secondary,no,453,yes,no,cellular,17,apr,329,1,150,2,failure,no
30,student,single,secondary,no,459,no,no,cellular,13,jul,98,2,210,22,success,no
47,entrepreneur,single,tertiary,no,77,yes,yes,cellular,7,may,308,1,335,3,failure,no
54,unknown,married,secondary,no,1241,no,no,unknown,16,jun,97,6,-1,0,unknown,no
31,management,single,tertiary,no,935,no,no,cellular,31,jul,64,5,-1,0,unknown,no
24,blue-collar,single,secondary,no,-438,yes,no,unknown,27,may,410,1,-1,0,unknown,no
47,unknown,married,unknown,no,1728,no,no,unknown,17,jun,98,1,-1,0,unknown,no
32,services,single,tertiary,no,1763,yes,no,cellular,7,may,163,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,316,yes,no,unknown,19,may,27,1,-1,0,unknown,no
33,management,single,tertiary,no,7419,yes,no,cellular,15,may,21,8,331,29,failure,no
59,admin.,divorced,primary,no,0,yes,no,cellular,29,jul,604,3,-1,0,unknown,no
54,blue-collar,married,unknown,no,-361,yes,no,unknown,26,may,227,1,-1,0,unknown,no
57,retired,divorced,primary,no,0,no,no,telephone,28,jul,1037,3,-1,0,unknown,no
41,services,married,secondary,no,205,yes,no,unknown,8,may,91,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,328,yes,no,cellular,18,nov,160,2,182,1,failure,no
35,blue-collar,single,secondary,no,907,yes,yes,unknown,8,may,242,1,-1,0,unknown,no
53,blue-collar,married,primary,no,-211,yes,yes,cellular,3,feb,195,6,251,2,failure,no
30,blue-collar,married,secondary,no,1664,yes,no,telephone,20,oct,2016,1,-1,0,unknown,yes
68,retired,married,secondary,no,0,no,no,cellular,22,jun,586,1,-1,0,unknown,yes
33,technician,married,secondary,no,348,yes,no,cellular,7,may,263,2,294,1,success,no
36,entrepreneur,married,tertiary,no,6,no,no,telephone,30,oct,246,1,-1,0,unknown,no
36,technician,divorced,secondary,no,5957,yes,no,cellular,18,nov,138,2,-1,0,unknown,no
40,management,single,tertiary,no,0,no,yes,cellular,17,nov,657,1,-1,0,unknown,no
27,services,divorced,secondary,no,397,no,yes,cellular,30,jul,192,3,-1,0,unknown,no
46,self-employed,married,tertiary,no,0,yes,yes,cellular,17,nov,258,1,-1,0,unknown,no
44,unemployed,single,secondary,no,3945,no,no,cellular,28,jan,255,1,-1,0,unknown,no
51,services,single,secondary,no,516,yes,no,cellular,13,may,370,1,363,1,failure,no
31,technician,single,secondary,no,253,no,no,cellular,13,jan,262,1,-1,0,unknown,no
27,services,married,secondary,no,2526,yes,no,cellular,23,jul,500,3,-1,0,unknown,no
34,management,single,tertiary,no,28,yes,no,cellular,14,may,175,1,358,2,failure,no
31,management,single,tertiary,no,0,no,no,cellular,26,aug,120,6,-1,0,unknown,no
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes
64,management,married,unknown,no,2352,no,no,cellular,3,nov,181,4,183,7,success,yes
38,student,single,unknown,no,64,no,no,cellular,6,aug,789,1,-1,0,unknown,no
37,services,single,secondary,no,1175,yes,no,cellular,15,may,102,1,333,2,failure,no
39,admin.,married,secondary,no,2019,yes,no,unknown,20,may,166,1,-1,0,unknown,no
44,services,married,secondary,no,-236,yes,no,cellular,18,nov,218,2,113,7,success,no
36,technician,married,secondary,no,0,no,no,cellular,2,apr,748,1,-1,0,unknown,no
49,technician,married,secondary,no,402,no,no,cellular,5,nov,76,2,-1,0,unknown,no
23,student,single,secondary,no,480,no,no,cellular,11,aug,162,1,-1,0,unknown,no
39,blue-collar,single,secondary,no,393,yes,no,unknown,11,jun,339,1,-1,0,unknown,no
26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,482,2,-1,0,unknown,yes
32,management,married,tertiary,no,1651,yes,no,unknown,23,may,189,2,-1,0,unknown,no
26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,1411,yes,no,cellular,12,may,224,2,357,2,failure,no
46,management,married,tertiary,no,37,yes,no,cellular,30,jul,239,4,-1,0,unknown,no
39,housemaid,married,primary,no,4899,no,no,unknown,20,jun,394,2,-1,0,unknown,no
34,admin.,single,secondary,no,0,yes,no,cellular,11,may,66,1,301,3,failure,no
31,management,married,tertiary,no,197,yes,no,cellular,2,feb,105,1,-1,0,unknown,no
44,blue-collar,married,primary,no,0,yes,no,cellular,6,may,17,1,-1,0,unknown,no
52,housemaid,married,secondary,no,3923,yes,no,unknown,14,may,942,3,-1,0,unknown,yes
32,management,married,tertiary,no,1501,yes,no,unknown,23,may,70,6,-1,0,unknown,no
32,admin.,married,tertiary,no,653,no,no,cellular,2,jun,84,1,-1,0,unknown,yes
44,services,married,secondary,no,-75,yes,no,unknown,26,may,104,1,-1,0,unknown,no
32,management,single,tertiary,no,12607,no,no,cellular,14,aug,203,5,84,1,failure,no
49,services,married,secondary,no,1377,yes,no,unknown,7,may,1101,1,-1,0,unknown,no
40,technician,single,secondary,no,374,yes,yes,cellular,11,may,274,1,-1,0,unknown,no
26,admin.,single,tertiary,no,617,no,no,cellular,15,jun,157,1,-1,0,unknown,no
49,management,married,tertiary,no,603,yes,no,cellular,20,apr,590,3,-1,0,unknown,no
47,management,divorced,tertiary,no,83,no,no,cellular,19,aug,149,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,955,no,yes,cellular,17,jun,301,2,134,4,success,yes
45,blue-collar,married,secondary,no,1678,yes,no,unknown,18,nov,187,1,154,1,failure,no
36,admin.,married,secondary,no,96,no,no,cellular,30,apr,208,1,87,1,success,yes
42,technician,single,secondary,no,146,no,no,cellular,8,aug,229,2,-1,0,unknown,no
49,management,divorced,tertiary,no,20727,no,no,cellular,20,nov,88,2,-1,0,unknown,no
27,student,single,tertiary,no,-148,yes,no,cellular,11,sep,146,3,224,1,other,no
62,retired,married,unknown,no,800,no,no,cellular,17,feb,737,1,-1,0,unknown,yes
32,technician,married,secondary,no,221,yes,no,unknown,23,may,224,4,-1,0,unknown,no
33,admin.,married,tertiary,no,205,no,no,unknown,1,jul,156,2,-1,0,unknown,no
50,self-employed,married,secondary,no,-465,yes,no,unknown,30,may,42,11,-1,0,unknown,no
33,management,single,tertiary,no,816,yes,no,cellular,11,oct,383,2,503,2,failure,yes
37,management,single,tertiary,no,688,no,no,cellular,18,aug,95,3,174,5,failure,no
51,management,married,primary,no,6298,yes,no,unknown,20,jun,14,3,-1,0,unknown,no
31,technician,single,secondary,no,691,yes,no,cellular,8,may,198,1,-1,0,unknown,no
34,management,married,tertiary,no,714,yes,no,cellular,31,jul,8,27,-1,0,unknown,no
47,blue-collar,married,primary,no,0,yes,no,unknown,15,may,30,1,-1,0,unknown,no
56,technician,divorced,primary,no,13,yes,no,unknown,5,may,357,2,-1,0,unknown,no
27,services,single,secondary,no,150,no,no,cellular,13,apr,81,3,-1,0,unknown,no
30,management,married,tertiary,no,0,no,no,cellular,14,aug,95,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,15341,no,no,unknown,21,may,738,3,-1,0,unknown,no
33,admin.,single,secondary,no,-371,yes,yes,cellular,18,may,221,2,350,4,other,no
57,technician,married,tertiary,no,-40,no,yes,cellular,7,jul,88,1,-1,0,unknown,no
25,admin.,single,secondary,no,19,no,no,cellular,10,jul,133,1,-1,0,unknown,no
27,admin.,married,secondary,no,512,yes,no,cellular,22,jul,259,1,-1,0,unknown,no
33,technician,single,secondary,no,261,yes,no,unknown,14,may,622,1,-1,0,unknown,no
26,technician,single,secondary,yes,-516,yes,no,unknown,23,may,386,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,3148,no,yes,cellular,13,aug,57,2,-1,0,unknown,no
29,admin.,single,secondary,no,2802,no,yes,unknown,4,jul,840,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,1949,yes,no,cellular,17,apr,48,2,319,3,failure,no
31,management,married,tertiary,no,7,yes,no,unknown,23,may,191,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,1828,yes,no,telephone,17,oct,24,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,3935,yes,yes,unknown,27,may,220,6,-1,0,unknown,no
42,technician,divorced,secondary,no,314,yes,no,unknown,30,oct,234,1,-1,0,unknown,yes
37,blue-collar,married,primary,no,357,yes,no,cellular,15,may,14,2,344,3,other,no
27,entrepreneur,married,tertiary,no,59,no,no,cellular,28,jul,306,6,-1,0,unknown,no
66,self-employed,married,tertiary,no,147,no,no,telephone,12,jan,411,1,-1,0,unknown,yes
50,management,married,tertiary,no,2809,yes,no,cellular,13,may,200,2,259,9,failure,no
55,retired,divorced,secondary,no,-268,no,yes,cellular,24,jul,1417,1,-1,0,unknown,yes
40,unemployed,married,primary,no,1908,yes,no,cellular,5,feb,1661,2,-1,0,unknown,yes
51,retired,married,secondary,no,0,yes,no,cellular,11,oct,146,4,-1,0,unknown,no
73,retired,married,primary,no,796,no,no,cellular,23,apr,888,1,182,3,success,yes
44,management,single,tertiary,no,1356,no,yes,cellular,18,nov,264,2,134,2,other,no
38,self-employed,single,tertiary,no,973,no,no,cellular,4,feb,138,1,-1,0,unknown,no
32,management,married,tertiary,no,-55,yes,no,cellular,26,aug,107,4,-1,0,unknown,no
69,retired,divorced,secondary,no,4189,no,no,cellular,18,oct,138,4,96,2,success,no
47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,other,no
50,management,married,tertiary,no,1612,yes,no,cellular,10,jul,103,1,-1,0,unknown,no
82,retired,divorced,tertiary,no,0,no,no,telephone,12,nov,226,1,-1,0,unknown,yes
36,technician,married,tertiary,no,99,yes,yes,cellular,17,nov,57,1,-1,0,unknown,no
33,blue-collar,single,primary,no,433,yes,no,cellular,15,may,54,4,-1,0,unknown,no
31,management,single,tertiary,no,12,yes,no,unknown,9,may,330,4,-1,0,unknown,no
54,blue-collar,married,primary,no,0,yes,no,cellular,12,may,77,4,341,2,failure,no
59,management,married,primary,no,396,yes,no,unknown,2,jun,72,3,-1,0,unknown,no
36,management,married,tertiary,no,0,yes,no,cellular,5,feb,245,2,8,1,other,no
32,admin.,single,secondary,no,314,no,yes,cellular,23,apr,91,4,156,1,other,no
26,management,single,tertiary,no,6791,no,no,telephone,29,apr,164,23,-1,0,unknown,no
52,technician,married,unknown,no,9687,yes,no,unknown,29,may,936,1,-1,0,unknown,no
32,management,single,tertiary,no,623,no,no,cellular,6,jul,335,3,194,2,failure,yes
39,management,single,secondary,no,-490,no,yes,cellular,21,nov,141,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,22,yes,no,cellular,14,may,145,1,-1,0,unknown,no
34,services,single,primary,no,3648,yes,no,cellular,5,feb,288,1,-1,0,unknown,no
48,self-employed,divorced,secondary,yes,7,no,no,unknown,20,jun,633,2,-1,0,unknown,no
35,services,married,secondary,no,240,yes,yes,cellular,11,may,161,2,-1,0,unknown,no
52,management,married,tertiary,no,809,no,no,cellular,4,aug,121,1,-1,0,unknown,no
31,services,single,secondary,no,629,yes,no,unknown,21,may,369,2,-1,0,unknown,no
38,housemaid,married,primary,yes,0,no,no,cellular,25,jul,267,1,-1,0,unknown,no
41,blue-collar,married,primary,no,336,yes,no,cellular,5,feb,192,2,8,1,other,no
34,management,married,secondary,no,56,yes,no,cellular,20,nov,311,3,183,1,failure,no
38,technician,married,secondary,no,1409,yes,no,unknown,20,jun,9,14,-1,0,unknown,no
32,technician,single,secondary,no,1819,yes,no,cellular,20,apr,62,1,340,2,failure,no
32,management,single,tertiary,no,715,no,no,cellular,11,aug,159,1,-1,0,unknown,no
48,services,married,primary,no,483,no,no,cellular,6,aug,119,2,-1,0,unknown,no
47,admin.,married,secondary,no,-245,yes,no,unknown,27,may,145,5,-1,0,unknown,no
38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,no
30,self-employed,married,secondary,no,8563,yes,no,cellular,12,may,109,1,351,4,other,no
60,housemaid,married,secondary,no,0,no,no,telephone,4,aug,153,1,1,7,success,no
47,blue-collar,married,secondary,no,676,yes,no,cellular,29,jan,110,1,184,4,other,no
